14,1,90,0,17,"setup@28-45@/home/quique/Documentos/RHA/SW/src/main_utilities.cpp","/home/quique/Documentos/RHA/SW/src/main_utilities.cpp","setup",28,45
7,2,34,0,45,"loop@53-98@/home/quique/Documentos/RHA/SW/src/main_utilities.cpp","/home/quique/Documentos/RHA/SW/src/main_utilities.cpp","loop",53,98
5,2,38,0,4,"RHATypes::Regulator::Regulator@32-36@/home/quique/Documentos/RHA/SW/lib/rha_types/pid_regulator.h","/home/quique/Documentos/RHA/SW/lib/rha_types/pid_regulator.h","RHATypes::Regulator::Regulator",32,36
4,2,36,0,3,"RHATypes::Regulator::resetRegulator@42-45@/home/quique/Documentos/RHA/SW/lib/rha_types/pid_regulator.h","/home/quique/Documentos/RHA/SW/lib/rha_types/pid_regulator.h","RHATypes::Regulator::resetRegulator",42,45
3,1,29,3,2,"RHATypes::Regulator::setKRegulator@54-56@/home/quique/Documentos/RHA/SW/lib/rha_types/pid_regulator.h","/home/quique/Documentos/RHA/SW/lib/rha_types/pid_regulator.h","RHATypes::Regulator::setKRegulator",54,56
8,3,78,3,8,"RHATypes::Regulator::regulator@66-74@/home/quique/Documentos/RHA/SW/lib/rha_types/pid_regulator.h","/home/quique/Documentos/RHA/SW/lib/rha_types/pid_regulator.h","RHATypes::Regulator::regulator",66,74
1,1,8,0,0,"RHATypes::Regulator::getKp@76-76@/home/quique/Documentos/RHA/SW/lib/rha_types/pid_regulator.h","/home/quique/Documentos/RHA/SW/lib/rha_types/pid_regulator.h","RHATypes::Regulator::getKp",76,76
1,1,8,0,0,"RHATypes::Regulator::getKi@77-77@/home/quique/Documentos/RHA/SW/lib/rha_types/pid_regulator.h","/home/quique/Documentos/RHA/SW/lib/rha_types/pid_regulator.h","RHATypes::Regulator::getKi",77,77
1,1,8,0,0,"RHATypes::Regulator::getKd@78-78@/home/quique/Documentos/RHA/SW/lib/rha_types/pid_regulator.h","/home/quique/Documentos/RHA/SW/lib/rha_types/pid_regulator.h","RHATypes::Regulator::getKd",78,78
3,1,13,0,2,"RHATypes::FuzzyRegulatorNode::FuzzyRegulatorNode@28-30@/home/quique/Documentos/RHA/SW/lib/rha_types/fuzzy_regulator.h","/home/quique/Documentos/RHA/SW/lib/rha_types/fuzzy_regulator.h","RHATypes::FuzzyRegulatorNode::FuzzyRegulatorNode",28,30
4,1,15,0,3,"RHATypes::FuzzyRegulatorNode::resetRegulator@36-39@/home/quique/Documentos/RHA/SW/lib/rha_types/fuzzy_regulator.h","/home/quique/Documentos/RHA/SW/lib/rha_types/fuzzy_regulator.h","RHATypes::FuzzyRegulatorNode::resetRegulator",36,39
