8,1,43,0,33,"setup@31-64@/home/quique/Documentos/RHA/SW/src/main.cpp","/home/quique/Documentos/RHA/SW/src/main.cpp","setup",31,64
3,1,11,0,39,"loop@72-111@/home/quique/Documentos/RHA/SW/src/main.cpp","/home/quique/Documentos/RHA/SW/src/main.cpp","loop",72,111
1,1,36,4,0,"RHATypes::SpeedGoal::SpeedGoal@29-29@/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h","/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h","RHATypes::SpeedGoal::SpeedGoal",29,29
4,2,30,0,3,"RHATypes::Regulator::Regulator@45-48@/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h","/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h","RHATypes::Regulator::Regulator",45,48
4,2,36,0,3,"RHATypes::Regulator::resetRegulator@54-57@/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h","/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h","RHATypes::Regulator::resetRegulator",54,57
3,1,29,3,2,"RHATypes::Regulator::setKRegulator@66-68@/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h","/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h","RHATypes::Regulator::setKRegulator",66,68
8,3,76,3,8,"RHATypes::Regulator::regulator@78-86@/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h","/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h","RHATypes::Regulator::regulator",78,86
1,1,8,0,0,"RHATypes::Regulator::getKp@88-88@/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h","/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h","RHATypes::Regulator::getKp",88,88
1,1,8,0,0,"RHATypes::Regulator::getKi@89-89@/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h","/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h","RHATypes::Regulator::getKi",89,89
1,1,8,0,0,"RHATypes::Regulator::getKd@90-90@/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h","/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h","RHATypes::Regulator::getKd",90,90
3,1,11,1,2,"RHATypes::Timer::setTimer@103-105@/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h","/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h","RHATypes::Timer::setTimer",103,105
4,1,16,0,3,"RHATypes::Timer::activateTimer@111-114@/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h","/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h","RHATypes::Timer::activateTimer",111,114
6,2,37,0,5,"RHATypes::Timer::checkWait@120-125@/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h","/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h","RHATypes::Timer::checkWait",120,125
5,2,37,0,4,"RHATypes::Timer::checkContinue@132-136@/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h","/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h","RHATypes::Timer::checkContinue",132,136
1,1,8,0,0,"RHATypes::Timer::getInitTime@143-143@/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h","/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h","RHATypes::Timer::getInitTime",143,143
