      13 text files.
classified 13 files      13 unique files.                              
       2 files ignored.

language,filename,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=0.04 s (312.2 files/s, 57781.6 lines/s)"
C++,/home/gmv/RHA/SW/lib/utilities/utilities.cpp,55,75,409
C++,/home/gmv/RHA/SW/lib/joint_handler/joint_handler.cpp,45,72,243
C/C++ Header,/home/gmv/RHA/SW/lib/utilities/utilities.h,38,20,121
C/C++ Header,/home/gmv/RHA/SW/lib/servo_rha/servo_rha.h,22,22,116
C/C++ Header,/home/gmv/RHA/SW/lib/debug/debug.h,22,44,114
C++,/home/gmv/RHA/SW/lib/servo_rha/servo_rha.cpp,44,107,112
C/C++ Header,/home/gmv/RHA/SW/lib/joint_handler/joint_handler.h,27,32,70
C++,/home/gmv/RHA/SW/src/main.cpp,18,17,40
C++,/home/gmv/RHA/SW/lib/joint_rha/joint_rha.cpp,10,36,37
C/C++ Header,/home/gmv/RHA/SW/lib/joint_rha/joint_rha.h,10,11,25
C/C++ Header,/home/gmv/RHA/SW/lib/rha_types/rha_types.h,4,7,11
