      10 text files.
classified 10 files      10 unique files.                              
       0 files ignored.

language,filename,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=0.03 s (344.2 files/s, 50731.2 lines/s)"
C++,/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp,114,79,380
C++,/home/quique/Documentos/RHA/SW/lib/servo_rha/servo_rha.cpp,50,107,154
C/C++ Header,/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.h,29,35,148
C/C++ Header,/home/quique/Documentos/RHA/SW/lib/servo_rha/servo_rha.h,18,0,62
C/C++ Header,/home/quique/Documentos/RHA/SW/lib/debug/debug.h,14,17,47
C++,/home/quique/Documentos/RHA/SW/lib/joint_rha/joint_rha.cpp,15,24,42
C/C++ Header,/home/quique/Documentos/RHA/SW/lib/joint_rha/joint_rha.h,9,0,26
C++,/home/quique/Documentos/RHA/SW/lib/joint_handler/joint_handler.cpp,8,13,24
C++,/home/quique/Documentos/RHA/SW/src/main.cpp,11,11,23
C/C++ Header,/home/quique/Documentos/RHA/SW/lib/joint_handler/joint_handler.h,4,0,10
