================================================
  NLOC    CCN   token  PARAM  length  location  
------------------------------------------------
      11      1     87      0      13 setup@29-41@/home/quique/Documentos/RHA/SW/src/main.cpp
       2      1      5      0       6 loop@43-48@/home/quique/Documentos/RHA/SW/src/main.cpp
       1      1     36      4       1 RHATypes::SpeedGoal::SpeedGoal@29-29@/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h
       4      2     30      0       4 RHATypes::Regulator::Regulator@45-48@/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h
       4      2     36      0       4 RHATypes::Regulator::resetRegulator@54-57@/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h
       3      1     29      3       3 RHATypes::Regulator::setKRegulator@66-68@/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h
       8      3     76      3       9 RHATypes::Regulator::regulator@78-86@/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h
       1      1      8      0       1 RHATypes::Regulator::getKp@88-88@/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h
       3      1     11      1       3 RHATypes::Timer::setTimer@101-103@/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h
       4      1     16      0       4 RHATypes::Timer::activateTimer@109-112@/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h
       6      2     37      0       6 RHATypes::Timer::checkWait@118-123@/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h
       5      2     37      0       5 RHATypes::Timer::checkContinue@130-134@/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h
       1      1      8      0       1 RHATypes::Timer::getInitTime@141-141@/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h
       4      1     16      0       4 RHATypes::TimerMicroseconds::activateTimer@155-158@/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h
       6      2     37      0       6 RHATypes::TimerMicroseconds::checkWait@164-169@/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h
       5      2     37      0       5 RHATypes::TimerMicroseconds::checkContinue@175-179@/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h
       3      1     16      1       3 JointHandler::JointHandler@23-25@/home/quique/Documentos/RHA/SW/lib/joint_handler/joint_handler.cpp
       5      1     27      1       5 JointHandler::setTimer@32-36@/home/quique/Documentos/RHA/SW/lib/joint_handler/joint_handler.cpp
       5      1     30      0       6 JointHandler::initJoints@42-47@/home/quique/Documentos/RHA/SW/lib/joint_handler/joint_handler.cpp
      12      2     55      0      19 JointHandler::controlLoop@52-70@/home/quique/Documentos/RHA/SW/lib/joint_handler/joint_handler.cpp
      12      2     99      0      13 JointHandler::updateJointInfo@77-89@/home/quique/Documentos/RHA/SW/lib/joint_handler/joint_handler.cpp
       6      2     47      0       6 JointHandler::updateJointErrorTorque@95-100@/home/quique/Documentos/RHA/SW/lib/joint_handler/joint_handler.cpp
      15      3    105      0      15 JointHandler::sendJointTorques@106-120@/home/quique/Documentos/RHA/SW/lib/joint_handler/joint_handler.cpp
       6      3     46      1       7 JointHandler::setSpeedGoal@127-133@/home/quique/Documentos/RHA/SW/lib/joint_handler/joint_handler.cpp
      25      3    194      0      29 JointHandler::sendSetWheelModeAll@139-167@/home/quique/Documentos/RHA/SW/lib/joint_handler/joint_handler.cpp
      11      2     85      0      11 JointHandler::sendExitWheelModeAll@173-183@/home/quique/Documentos/RHA/SW/lib/joint_handler/joint_handler.cpp
      11      2     89      1      11 JointHandler::sendSetTorqueLimitAll@191-201@/home/quique/Documentos/RHA/SW/lib/joint_handler/joint_handler.cpp
      11      2     90      2      11 JointHandler::sendSetWheelSpeedAll@210-220@/home/quique/Documentos/RHA/SW/lib/joint_handler/joint_handler.cpp
      13      3     97      0      13 JointHandler::checkConectionAll@228-240@/home/quique/Documentos/RHA/SW/lib/joint_handler/joint_handler.cpp
       8      2     74      3       8 JointHandler::addToSyncPacket@250-257@/home/quique/Documentos/RHA/SW/lib/joint_handler/joint_handler.cpp
      17      2    173      5      20 JointHandler::warpSyncPacket@270-289@/home/quique/Documentos/RHA/SW/lib/joint_handler/joint_handler.cpp
      15      2    144      3      18 JointHandler::warpSinglePacket@299-316@/home/quique/Documentos/RHA/SW/lib/joint_handler/joint_handler.cpp
      81     21    561      1      92 JointHandler::sendPacket@324-415@/home/quique/Documentos/RHA/SW/lib/joint_handler/joint_handler.cpp
       5      1     27      3       5 JointHandler::JointHandler@429-433@/home/quique/Documentos/RHA/SW/lib/joint_handler/joint_handler.cpp
       5      1     21      1       5 JointHandler::JointHandler@440-444@/home/quique/Documentos/RHA/SW/lib/joint_handler/joint_handler.cpp
       7      1     40      4       7 JointHandler::initSerial@455-461@/home/quique/Documentos/RHA/SW/lib/joint_handler/joint_handler.cpp
      18      4    109      1      18 JointHandler::begin@468-485@/home/quique/Documentos/RHA/SW/lib/joint_handler/joint_handler.cpp
      10      3     56      1      10 JointHandler::end@487-496@/home/quique/Documentos/RHA/SW/lib/joint_handler/joint_handler.cpp
       3      1     15      1       3 JointHandler::setTxMode@498-500@/home/quique/Documentos/RHA/SW/lib/joint_handler/joint_handler.cpp
       3      1     15      1       3 JointHandler::setRxMode@502-504@/home/quique/Documentos/RHA/SW/lib/joint_handler/joint_handler.cpp
       1      1      5      0       1 JointHandler::JointHandler@65-65@/home/quique/Documentos/RHA/SW/lib/joint_handler/joint_handler.h
       1      1      5      0       1 JointRHA::JointRHA@36-36@/home/quique/Documentos/RHA/SW/lib/joint_rha/joint_rha.h
       1      1      8      0       1 JointRHA::getSpeedTarget@45-45@/home/quique/Documentos/RHA/SW/lib/joint_rha/joint_rha.h
       1      1      8      0       1 JointRHA::getSpeedSlope@46-46@/home/quique/Documentos/RHA/SW/lib/joint_rha/joint_rha.h
       1      1      8      0       1 JointRHA::getDirectionTarget@47-47@/home/quique/Documentos/RHA/SW/lib/joint_rha/joint_rha.h
       5      1     30      3       6 JointRHA::JointRHA@19-24@/home/quique/Documentos/RHA/SW/lib/joint_rha/joint_rha.cpp
       2      1      7      0       2 JointRHA::~JointRHA@28-29@/home/quique/Documentos/RHA/SW/lib/joint_rha/joint_rha.cpp
       8      1     49      3      10 JointRHA::init@36-45@/home/quique/Documentos/RHA/SW/lib/joint_rha/joint_rha.cpp
      14      2     95      1      14 JointRHA::setSpeedGoal@54-67@/home/quique/Documentos/RHA/SW/lib/joint_rha/joint_rha.cpp
      11      4    109      0      11 JointRHA::speedError@73-83@/home/quique/Documentos/RHA/SW/lib/joint_rha/joint_rha.cpp
       3      1     14      0       3 JointRHA::updateInfo@88-90@/home/quique/Documentos/RHA/SW/lib/joint_rha/joint_rha.cpp
       1      1      5      0       1 ServoRHA::ServoRHA@136-136@/home/quique/Documentos/RHA/SW/lib/servo_rha/servo_rha.h
       1      1      8      0       1 ServoRHA::getID@166-166@/home/quique/Documentos/RHA/SW/lib/servo_rha/servo_rha.h
       1      1      8      0       1 ServoRHA::getSpeed@167-167@/home/quique/Documentos/RHA/SW/lib/servo_rha/servo_rha.h
